"Year" "Age" "Deaths" "Exposure"
"5053" 1984 32 277 216156.64
"5054" 1984 33 267 212260.62
"5055" 1984 34 233 209091.46
"5056" 1984 35 280 207433.84
"5057" 1984 36 273 208396.39
"5058" 1984 37 333 203474.56
"5059" 1984 38 294 188088.12
"5060" 1984 39 319 175145.66
"5061" 1984 40 301 169892.15
"5062" 1984 41 330 164099.24
"5063" 1984 42 365 155753.86
"5064" 1984 43 415 147682.87
"5065" 1984 44 408 141243.51
"5066" 1984 45 415 136183.62
"5067" 1984 46 451 131733.02
"5068" 1984 47 496 128742.93
"5069" 1984 48 590 127445.31
"5070" 1984 49 593 125500.04
"5071" 1984 50 688 124711.33
"5072" 1984 51 805 126558.57
"5073" 1984 52 866 127878.13
"5074" 1984 53 940 127654.71
"5075" 1984 54 1045 125801.75
"5076" 1984 55 1087 122794.06
"5077" 1984 56 1201 120429.1
"5078" 1984 57 1349 118273.07
"5079" 1984 58 1406 115950.72
"5080" 1984 59 1609 113321.05
"5081" 1984 60 1733 110030.1
"5082" 1984 61 1822 107363.12
"5083" 1984 62 1974 105246.82
"5084" 1984 63 2118 101769.86
"5085" 1984 64 2107 94978.41
"5086" 1984 65 2079 86189.35
"5087" 1984 66 2017 80519.96
"5088" 1984 67 2324 78438.3
"5089" 1984 68 2457 77354.34
"5090" 1984 69 2568 75851.29
"5091" 1984 70 2805 72414.38
"5092" 1984 71 2756 67334.02
"5093" 1984 72 2866 62016.49
"5094" 1984 73 2758 57342.33
"5095" 1984 74 2779 53019.23
"5096" 1984 75 2836 48298.17
"5097" 1984 76 2867 43787.14
"5098" 1984 77 2741 39506.74
"5099" 1984 78 2620 35466.79
"5100" 1984 79 2709 31905.7
"5101" 1984 80 2639 28259.1
"5102" 1984 81 2508 24871.8
"5103" 1984 82 2193 21287.29
"5104" 1984 83 2158 18361.38
"5105" 1984 84 1981 15514.69
"5106" 1984 85 1745 12731.96
"5107" 1984 86 1542 10719.58
"5108" 1984 87 1393 8896.35
"5109" 1984 88 1361 7466.72
"5110" 1984 89 1170 6235.29
"5111" 1984 90 1031 4997.31
"5112" 1984 91 856 3950.43
"5113" 1984 92 721 3131.82
"5114" 1984 93 630 2446.36
"5115" 1984 94 486 1838.81
"5116" 1984 95 412 1305.92
"5117" 1984 96 279 942.04
"5118" 1984 97 234 650.05
"5119" 1984 98 152 435.28
"5120" 1984 99 106 294.5
"5121" 1985 20 359 243110.13
"5122" 1985 21 359 254471.61
"5123" 1985 22 335 257932.91
"5124" 1985 23 308 257482.39
"5125" 1985 24 313 256788.94
"5126" 1985 25 305 253960.15
"5127" 1985 26 296 249500.33
"5128" 1985 27 296 246423.01
"5129" 1985 28 297 243043.07
"5130" 1985 29 273 238746.83
"5131" 1985 30 299 234740.64
"5132" 1985 31 291 229060.46
"5133" 1985 32 265 221912.13
"5134" 1985 33 305 216033.04
"5135" 1985 34 309 211965.59
"5136" 1985 35 282 208723.41
"5137" 1985 36 294 207016.4
"5138" 1985 37 312 207931.46
"5139" 1985 38 353 202986.08
"5140" 1985 39 303 187703.95
"5141" 1985 40 330 174966.9
"5142" 1985 41 368 169630.34
"5143" 1985 42 392 163744.05
"5144" 1985 43 393 155103.1
"5145" 1985 44 434 146849.4
"5146" 1985 45 430 140249.87
"5147" 1985 46 473 135091.79
"5148" 1985 47 483 130663.31
"5149" 1985 48 551 127832.27
"5150" 1985 49 613 126644.19
"5151" 1985 50 707 124704.07
"5152" 1985 51 720 124017.9
"5153" 1985 52 840 125838.66
"5154" 1985 53 931 127094.38
"5155" 1985 54 1076 126827.6
"5156" 1985 55 1147 124888.17
"5157" 1985 56 1267 121899.45
"5158" 1985 57 1322 119452.38
"5159" 1985 58 1415 117203.12
"5160" 1985 59 1553 114676.68
"5161" 1985 60 1654 111827.74
"5162" 1985 61 1777 108413.52
"5163" 1985 62 1886 105642.82
"5164" 1985 63 2074 103457.15
"5165" 1985 64 2120 99857.36
"5166" 1985 65 2329 93001.77
"5167" 1985 66 2179 84258.64
"5168" 1985 67 2226 78547.71
"5169" 1985 68 2426 76215.56
"5170" 1985 69 2525 74865.55
"5171" 1985 70 2714 73221.48
"5172" 1985 71 2842 69616.22
"5173" 1985 72 3005 64488.89
"5174" 1985 73 2951 59122.48
"5175" 1985 74 3011 54459.78
"5176" 1985 75 3020 50023.82
"5177" 1985 76 2797 45375.21
"5178" 1985 77 2835 40969.17
"5179" 1985 78 2762 36647.79
"5180" 1985 79 2670 32729.82
"5181" 1985 80 2683 29106.09
"5182" 1985 81 2520 25665.1
"5183" 1985 82 2361 22460.13
"5184" 1985 83 2267 19040.79
"5185" 1985 84 2177 16225.38
"5186" 1985 85 1887 13569.86
"5187" 1985 86 1667 11074.96
"5188" 1985 87 1455 9205.91
"5189" 1985 88 1428 7485.19
"5190" 1985 89 1235 6175.22
"5191" 1985 90 1142 5080.29
"5192" 1985 91 1006 3992.14
"5193" 1985 92 803 3102.76
"5194" 1985 93 643 2438.99
"5195" 1985 94 575 1864.87
"5196" 1985 95 427 1362.31
"5197" 1985 96 316 949.09
"5198" 1985 97 232 674.54
"5199" 1985 98 173 454.38
"5200" 1985 99 142 295.78
"5201" 1986 20 279 227746.47
"5202" 1986 21 326 244589.6
"5203" 1986 22 342 255875.56
"5204" 1986 23 305 259107.39
"5205" 1986 24 295 258396.38
"5206" 1986 25 284 257466.25
"5207" 1986 26 310 254440.52
"5208" 1986 27 300 249979.07
"5209" 1986 28 252 247213.45
"5210" 1986 29 290 244004.4
"5211" 1986 30 304 239715.06
"5212" 1986 31 286 235718.79
"5213" 1986 32 297 229966.07
"5214" 1986 33 291 222503.18
"5215" 1986 34 297 216204.33
"5216" 1986 35 297 212157.02
"5217" 1986 36 287 208776.23
"5218" 1986 37 348 207041.02
"5219" 1986 38 340 207783.18
"5220" 1986 39 367 202892.62
"5221" 1986 40 356 187691.51
"5222" 1986 41 361 174952.72
"5223" 1986 42 418 169527.72
"5224" 1986 43 359 163346.49
"5225" 1986 44 429 154532.05
"5226" 1986 45 430 146172.84
"5227" 1986 46 474 139534.79
"5228" 1986 47 499 134256.44
"5229" 1986 48 550 129935.61
"5230" 1986 49 593 127268.77
"5231" 1986 50 688 125964.78
"5232" 1986 51 733 124069.7
"5233" 1986 52 784 123460.57
"5234" 1986 53 931 125256.88
"5235" 1986 54 1049 126333.04
"5236" 1986 55 1133 126033.29
"5237" 1986 56 1269 124065.13
"5238" 1986 57 1371 120898.93
"5239" 1986 58 1460 118419.45
"5240" 1986 59 1461 116019.76
"5241" 1986 60 1653 113360.18
"5242" 1986 61 1762 110387.86
"5243" 1986 62 1929 106878.1
"5244" 1986 63 1963 103983.07
"5245" 1986 64 2233 101684.74
"5246" 1986 65 2329 97917.69
"5247" 1986 66 2305 91065.14
"5248" 1986 67 2266 82214.86
"5249" 1986 68 2389 76458.74
"5250" 1986 69 2497 73835.49
"5251" 1986 70 2763 72343.48
"5252" 1986 71 2800 70504.76
"5253" 1986 72 2959 66777.95
"5254" 1986 73 2989 61584.14
"5255" 1986 74 2889 56211.01
"5256" 1986 75 2946 51485.57
"5257" 1986 76 3075 47071.86
"5258" 1986 77 2982 42452.53
"5259" 1986 78 2849 38073.74
"5260" 1986 79 2871 33835.69
"5261" 1986 80 2738 29497.77
"5262" 1986 81 2610 26466.42
"5263" 1986 82 2502 23158.94
"5264" 1986 83 2289 20062.13
"5265" 1986 84 2220 16811.79
"5266" 1986 85 1882 14167.21
"5267" 1986 86 1838 11754.19
"5268" 1986 87 1549 9483.46
"5269" 1986 88 1340 7721.24
"5270" 1986 89 1200 6198.85
"5271" 1986 90 1058 5011.88
"5272" 1986 91 924 4020.29
"5273" 1986 92 736 3124.81
"5274" 1986 93 630 2410.26
"5275" 1986 94 539 1836.99
"5276" 1986 95 415 1378.53
"5277" 1986 96 314 985.64
"5278" 1986 97 236 673.75
"5279" 1986 98 170 470.54
"5280" 1986 99 120 307.05
"5281" 1987 20 290 214198.45
"5282" 1987 21 290 228931.9
"5283" 1987 22 324 245552.51
"5284" 1987 23 297 256609.47
"5285" 1987 24 276 259767.3
"5286" 1987 25 294 259286.59
"5287" 1987 26 318 258625.98
"5288" 1987 27 318 255800.84
"5289" 1987 28 303 251612.76
"5290" 1987 29 274 249036.83
"5291" 1987 30 276 245793.82
"5292" 1987 31 321 241220.51
"5293" 1987 32 261 237072.51
"5294" 1987 33 352 231119.83
"5295" 1987 34 311 223184.64
"5296" 1987 35 285 217053.03
"5297" 1987 36 308 212877.06
"5298" 1987 37 338 209540.46
"5299" 1987 38 342 207656.27
"5300" 1987 39 365 208271.37
"5301" 1987 40 420 203265.01
"5302" 1987 41 360 187912.67
"5303" 1987 42 371 174996.73
"5304" 1987 43 408 169281.03
"5305" 1987 44 423 162985.28
"5306" 1987 45 467 154211.3
"5307" 1987 46 471 146001.41
"5308" 1987 47 526 139277.35
"5309" 1987 48 514 134072.2
"5310" 1987 49 605 129819.41
"5311" 1987 50 619 126962.98
"5312" 1987 51 698 125566.59
"5313" 1987 52 742 123759.11
"5314" 1987 53 839 123172.58
"5315" 1987 54 971 124647.38
"5316" 1987 55 1095 125767.69
"5317" 1987 56 1227 125409.36
"5318" 1987 57 1286 123152.96
"5319" 1987 58 1409 119893.39
"5320" 1987 59 1520 117283.42
"5321" 1987 60 1667 114917.79
"5322" 1987 61 1737 112188.58
"5323" 1987 62 1908 109158.32
"5324" 1987 63 2012 105465.78
"5325" 1987 64 2077 102500.69
"5326" 1987 65 2319 100036.4
"5327" 1987 66 2383 96159.8
"5328" 1987 67 2574 89018.61
"5329" 1987 68 2401 80182.24
"5330" 1987 69 2414 74279.26
"5331" 1987 70 2514 71542.12
"5332" 1987 71 2709 69868.05
"5333" 1987 72 3067 67804.51
"5334" 1987 73 3013 63897.71
"5335" 1987 74 3046 58699.05
"5336" 1987 75 3070 53366.41
"5337" 1987 76 2986 48642.6
"5338" 1987 77 2990 44134.56
"5339" 1987 78 2916 39621.46
"5340" 1987 79 2902 35250.81
"5341" 1987 80 2733 30530.1
"5342" 1987 81 2605 26833.65
"5343" 1987 82 2506 23918.62
"5344" 1987 83 2387 20716.46
"5345" 1987 84 2199 17810.8
"5346" 1987 85 1976 14739.82
"5347" 1987 86 1832 12289.17
"5348" 1987 87 1645 10057.01
"5349" 1987 88 1330 8009.87
"5350" 1987 89 1220 6447.23
"5351" 1987 90 1008 5110.78
"5352" 1987 91 934 4024.28
"5353" 1987 92 815 3172.1
"5354" 1987 93 635 2432.77
"5355" 1987 94 513 1835.02
"5356" 1987 95 437 1370.19
"5357" 1987 96 345 996.35
"5358" 1987 97 235 705.78
"5359" 1987 98 190 463.77
"5360" 1987 99 128 329.85
"5361" 1988 20 286 207531.97
"5362" 1988 21 303 215623.36
"5363" 1988 22 276 230063.58
"5364" 1988 23 314 246424.12
"5365" 1988 24 310 257347.67
"5366" 1988 25 325 260728.63
"5367" 1988 26 323 260756.42
"5368" 1988 27 288 260349.64
"5369" 1988 28 311 257844.1
"5370" 1988 29 283 253988.02
"5371" 1988 30 290 251567.86
"5372" 1988 31 290 247977.01
"5373" 1988 32 320 243042.86
"5374" 1988 33 338 238678.23
"5375" 1988 34 315 232480.88
"5376" 1988 35 308 224504.53
"5377" 1988 36 291 218334.84
"5378" 1988 37 318 214269.38
"5379" 1988 38 367 210938.56
"5380" 1988 39 346 208888.27
"5381" 1988 40 366 209296.18
"5382" 1988 41 404 204027.45
"5383" 1988 42 411 188388.44
"5384" 1988 43 423 175158.2
"5385" 1988 44 449 169257.04
"5386" 1988 45 493 162874.98
"5387" 1988 46 442 154321.55
"5388" 1988 47 515 146136.74
"5389" 1988 48 549 139521.38
"5390" 1988 49 578 134286.9
"5391" 1988 50 629 129861.26
"5392" 1988 51 676 126901.53
"5393" 1988 52 723 125419.58
"5394" 1988 53 808 123682.46
"5395" 1988 54 897 122888.29
"5396" 1988 55 980 124269.88
"5397" 1988 56 1175 125363.95
"5398" 1988 57 1258 124757.18
"5399" 1988 58 1327 122305.75
"5400" 1988 59 1512 118856.38
"5401" 1988 60 1715 116314.14
"5402" 1988 61 1817 113804.98
"5403" 1988 62 1895 111051.88
"5404" 1988 63 2075 107907.7
"5405" 1988 64 2187 104118
"5406" 1988 65 2354 101088.19
"5407" 1988 66 2502 98379.12
"5408" 1988 67 2575 94212.11
"5409" 1988 68 2624 86945.15
"5410" 1988 69 2446 78095.83
"5411" 1988 70 2599 72070.29
"5412" 1988 71 2705 69188.64
"5413" 1988 72 2970 67304.85
"5414" 1988 73 3129 64948.09
"5415" 1988 74 3202 60997.51
"5416" 1988 75 3135 55812.51
"5417" 1988 76 3099 50495.5
"5418" 1988 77 3151 45721.2
"5419" 1988 78 3079 41256.16
"5420" 1988 79 2982 36742.26
"5421" 1988 80 2894 32247.42
"5422" 1988 81 2760 27765.72
"5423" 1988 82 2564 24243.87
"5424" 1988 83 2525 21386.23
"5425" 1988 84 2366 18372.09
"5426" 1988 85 2204 15593.38
"5427" 1988 86 1924 12783.42
"5428" 1988 87 1833 10479.66
"5429" 1988 88 1589 8468.72
"5430" 1988 89 1306 6624.68
"5431" 1988 90 1145 5270.2
"5432" 1988 91 991 4079.23
"5433" 1988 92 788 3132.16
"5434" 1988 93 643 2457.15
"5435" 1988 94 539 1839.05
"5436" 1988 95 425 1350.09
"5437" 1988 96 322 988.63
"5438" 1988 97 275 701.52
"5439" 1988 98 194 470.72
"5440" 1988 99 136 307.44
"5441" 1989 20 248 207948.28
"5442" 1989 21 273 209785.4
"5443" 1989 22 246 217661.03
"5444" 1989 23 271 231700.61
"5445" 1989 24 276 248015.42
"5446" 1989 25 314 258795.8
"5447" 1989 26 277 262500.17
"5448" 1989 27 315 262624.66
"5449" 1989 28 292 262670.12
"5450" 1989 29 329 260385.57
"5451" 1989 30 318 256832.59
"5452" 1989 31 326 254297.7
"5453" 1989 32 341 250339.03
"5454" 1989 33 323 244937.66
"5455" 1989 34 312 240499.42
"5456" 1989 35 365 234134.3
"5457" 1989 36 358 226055.64
"5458" 1989 37 358 219966.1
"5459" 1989 38 357 215992.44
"5460" 1989 39 350 212611.51
"5461" 1989 40 380 210311.45
"5462" 1989 41 448 210525.12
"5463" 1989 42 438 204970.06
"5464" 1989 43 432 188950.35
"5465" 1989 44 407 175476.66
"5466" 1989 45 463 169254.02
"5467" 1989 46 535 162941.67
"5468" 1989 47 522 154444.17
"5469" 1989 48 532 146411.05
"5470" 1989 49 594 139804.15
"5471" 1989 50 645 134463.26
"5472" 1989 51 664 129999.59
"5473" 1989 52 727 126824.32
"5474" 1989 53 810 125345.75
"5475" 1989 54 890 123521.11
"5476" 1989 55 1031 122637.9
"5477" 1989 56 1125 123917.38
"5478" 1989 57 1236 124846.51
"5479" 1989 58 1360 124120.7
"5480" 1989 59 1488 121430.31
"5481" 1989 60 1633 118010.89
"5482" 1989 61 1753 115137.45
"5483" 1989 62 1908 112587.82
"5484" 1989 63 1954 109809.7
"5485" 1989 64 2195 106549.02
"5486" 1989 65 2279 102786.39
"5487" 1989 66 2460 99491.85
"5488" 1989 67 2601 96559.49
"5489" 1989 68 2575 92181.79
"5490" 1989 69 2681 84893.68
"5491" 1989 70 2601 75929.1
"5492" 1989 71 2614 69835.72
"5493" 1989 72 2841 66802.63
"5494" 1989 73 2990 64561.24
"5495" 1989 74 3085 62088.7
"5496" 1989 75 3188 58103.42
"5497" 1989 76 3180 52840.18
"5498" 1989 77 3035 47558.38
"5499" 1989 78 3021 42803.84
"5500" 1989 79 3086 38364.92
"5501" 1989 80 2990 33322.26
"5502" 1989 81 2781 29349.79
"5503" 1989 82 2718 25073.71
"5504" 1989 83 2571 21686.57
"5505" 1989 84 2412 18916.77
"5506" 1989 85 2177 16079.57
"5507" 1989 86 2033 13491.62
"5508" 1989 87 1751 10920.07
"5509" 1989 88 1584 8828.23
"5510" 1989 89 1363 7018.48
"5511" 1989 90 1148 5401.88
"5512" 1989 91 1015 4194.35
"5513" 1989 92 796 3188.19
"5514" 1989 93 664 2427.08
"5515" 1989 94 521 1882.74
"5516" 1989 95 415 1369.93
"5517" 1989 96 303 990.73
"5518" 1989 97 242 708.67
"5519" 1989 98 179 486.22
"5520" 1989 99 107 318
"5521" 1990 20 242 210841.58
"5522" 1990 21 266 209890.2
"5523" 1990 22 240 211690.42
"5524" 1990 23 248 219023.23
"5525" 1990 24 235 232974.37
"5526" 1990 25 295 248904.39
"5527" 1990 26 294 259668.03
"5528" 1990 27 277 263234.69
"5529" 1990 28 291 263910.02
"5530" 1990 29 306 264147.76
"5531" 1990 30 336 262165.27
"5532" 1990 31 315 258670.89
"5533" 1990 32 376 256080.62
"5534" 1990 33 324 251702.19
"5535" 1990 34 372 246105.86
"5536" 1990 35 382 241627.5
"5537" 1990 36 364 235210.86
"5538" 1990 37 391 227185
"5539" 1990 38 395 221092.67
"5540" 1990 39 371 217239.51
"5541" 1990 40 413 213726.89
"5542" 1990 41 444 211402.68
"5543" 1990 42 444 211393.76
"5544" 1990 43 471 205515.89
"5545" 1990 44 461 189258.52
"5546" 1990 45 485 175467.57
"5547" 1990 46 505 169106.82
"5548" 1990 47 593 162742.13
"5549" 1990 48 593 154431.46
"5550" 1990 49 596 146531.29
"5551" 1990 50 659 139859.18
"5552" 1990 51 725 134516.53
"5553" 1990 52 750 129937.87
"5554" 1990 53 777 126628.78
"5555" 1990 54 857 125059.45
"5556" 1990 55 992 123314.9
"5557" 1990 56 1062 122312.67
"5558" 1990 57 1201 123415.84
"5559" 1990 58 1294 124288.82
"5560" 1990 59 1385 123417.49
"5561" 1990 60 1521 120660.19
"5562" 1990 61 1769 116771.11
"5563" 1990 62 1868 113903.48
"5564" 1990 63 1947 111292.76
"5565" 1990 64 2135 108422.06
"5566" 1990 65 2256 105193.86
"5567" 1990 66 2277 101195.43
"5568" 1990 67 2459 97699.74
"5569" 1990 68 2684 94556.16
"5570" 1990 69 2670 90079.58
"5571" 1990 70 2805 82727.65
"5572" 1990 71 2670 73619.24
"5573" 1990 72 2726 67451.31
"5574" 1990 73 2791 64159.02
"5575" 1990 74 2974 61776.58
"5576" 1990 75 3125 59217.93
"5577" 1990 76 3204 55093.25
"5578" 1990 77 3279 49805.2
"5579" 1990 78 3056 44572.34
"5580" 1990 79 3035 39883.2
"5581" 1990 80 3085 34655.73
"5582" 1990 81 2862 30377.76
"5583" 1990 82 2744 26516.12
"5584" 1990 83 2513 22460.71
"5585" 1990 84 2490 19191.4
"5586" 1990 85 2203 16576.77
"5587" 1990 86 1973 13957.4
"5588" 1990 87 1857 11565.62
"5589" 1990 88 1583 9236.57
"5590" 1990 89 1371 7372.23
"5591" 1990 90 1160 5745.81
"5592" 1990 91 977 4325.38
"5593" 1990 92 784 3289.19
"5594" 1990 93 673 2441.36
"5595" 1990 94 505 1839.75
"5596" 1990 95 458 1394.08
"5597" 1990 96 318 992.59
"5598" 1990 97 251 707.39
"5599" 1990 98 210 481.83
"5600" 1990 99 121 333.05
"5601" 1991 20 288 209775.26
"5602" 1991 21 254 211824.02
"5603" 1991 22 233 211048.72
"5604" 1991 23 241 212559.97
"5605" 1991 24 240 219541.64
"5606" 1991 25 258 233282.74
"5607" 1991 26 288 249064.03
"5608" 1991 27 333 259381.85
"5609" 1991 28 290 263351.62
"5610" 1991 29 333 264275.5
"5611" 1991 30 323 264695.76
"5612" 1991 31 331 262785.39
"5613" 1991 32 339 259430.3
"5614" 1991 33 338 256667.53
"5615" 1991 34 351 252021.92
"5616" 1991 35 392 246371.67
"5617" 1991 36 339 241955.98
"5618" 1991 37 338 235642.26
"5619" 1991 38 403 227516.68
"5620" 1991 39 377 221625.11
"5621" 1991 40 411 217691.9
"5622" 1991 41 389 214187.03
"5623" 1991 42 471 211781.64
"5624" 1991 43 469 211645.39
"5625" 1991 44 508 205552.08
"5626" 1991 45 542 189064.9
"5627" 1991 46 515 175065.75
"5628" 1991 47 569 168510.61
"5629" 1991 48 632 162309.1
"5630" 1991 49 646 154145.66
"5631" 1991 50 638 146246.49
"5632" 1991 51 670 139598.97
"5633" 1991 52 729 134276.93
"5634" 1991 53 819 129607.37
"5635" 1991 54 856 126243.62
"5636" 1991 55 902 124727.91
"5637" 1991 56 1045 122956.44
"5638" 1991 57 1075 121813.32
"5639" 1991 58 1292 122782.93
"5640" 1991 59 1451 123578.63
"5641" 1991 60 1501 122590.26
"5642" 1991 61 1707 119442.69
"5643" 1991 62 1823 115550.27
"5644" 1991 63 1953 112511.71
"5645" 1991 64 2089 109787.95
"5646" 1991 65 2275 106908.68
"5647" 1991 66 2349 103421.5
"5648" 1991 67 2527 99291.57
"5649" 1991 68 2539 95656.99
"5650" 1991 69 2863 92345.67
"5651" 1991 70 2857 87717.67
"5652" 1991 71 2828 80147.64
"5653" 1991 72 2660 71060.92
"5654" 1991 73 2781 64844.65
"5655" 1991 74 3018 61396.25
"5656" 1991 75 3151 58903.91
"5657" 1991 76 3250 56159.94
"5658" 1991 77 3357 51967.23
"5659" 1991 78 3216 46661.75
"5660" 1991 79 3120 41528.06
"5661" 1991 80 3027 35846.67
"5662" 1991 81 2907 31711.57
"5663" 1991 82 2804 27544.93
"5664" 1991 83 2750 23814.12
"5665" 1991 84 2517 19931.38
"5666" 1991 85 2274 16833.07
"5667" 1991 86 2125 14424.1
"5668" 1991 87 1938 11980.74
"5669" 1991 88 1686 9790.79
"5670" 1991 89 1508 7717.07
"5671" 1991 90 1309 6041.06
"5672" 1991 91 1057 4614.48
"5673" 1991 92 843 3414.88
"5674" 1991 93 700 2554.19
"5675" 1991 94 511 1857.02
"5676" 1991 95 420 1369.58
"5677" 1991 96 378 1008.41
"5678" 1991 97 253 698.93
"5679" 1991 98 172 483.56
"5680" 1991 99 130 327.33
"5681" 1992 20 225 204578.2
"5682" 1992 21 227 210276.85
"5683" 1992 22 227 212687.53
"5684" 1992 23 229 212003.24
"5685" 1992 24 235 213345.1
"5686" 1992 25 251 220324.23
"5687" 1992 26 260 234141.93
"5688" 1992 27 298 249365.98
"5689" 1992 28 309 259945.09
"5690" 1992 29 343 264076.53
"5691" 1992 30 337 264851.58
"5692" 1992 31 342 265165.58
"5693" 1992 32 337 263301.66
"5694" 1992 33 386 259711.88
"5695" 1992 34 370 256895.68
"5696" 1992 35 405 252160.08
"5697" 1992 36 418 246466.12
"5698" 1992 37 398 242241.17
"5699" 1992 38 415 235899.7
"5700" 1992 39 407 227738.73
"5701" 1992 40 452 221704.92
"5702" 1992 41 435 217534.96
"5703" 1992 42 434 214130.63
"5704" 1992 43 529 211657.29
"5705" 1992 44 524 211447.82
"5706" 1992 45 559 205267.67
"5707" 1992 46 531 188559.89
"5708" 1992 47 535 174272.74
"5709" 1992 48 607 167875.08
"5710" 1992 49 651 161739.33
"5711" 1992 50 649 153494.45
"5712" 1992 51 698 145650.76
"5713" 1992 52 731 139039.89
"5714" 1992 53 825 133722.57
"5715" 1992 54 832 129134.8
"5716" 1992 55 927 125812.64
"5717" 1992 56 1057 124210.95
"5718" 1992 57 1190 122287.45
"5719" 1992 58 1209 121138.63
"5720" 1992 59 1355 121953.43
"5721" 1992 60 1533 122671.69
"5722" 1992 61 1692 121392.54
"5723" 1992 62 1856 118139.6
"5724" 1992 63 1842 114081.57
"5725" 1992 64 2068 110950.58
"5726" 1992 65 2076 108045.54
"5727" 1992 66 2350 104793.34
"5728" 1992 67 2451 101218.83
"5729" 1992 68 2482 96978.45
"5730" 1992 69 2699 93200.55
"5731" 1992 70 2874 89624.48
"5732" 1992 71 3004 84771.59
"5733" 1992 72 3022 77180.05
"5734" 1992 73 2784 68191.04
"5735" 1992 74 2894 61932.23
"5736" 1992 75 3001 58395.73
"5737" 1992 76 3107 55710.33
"5738" 1992 77 3219 52862.44
"5739" 1992 78 3284 48568.12
"5740" 1992 79 3314 43410.78
"5741" 1992 80 3164 37553.48
"5742" 1992 81 2976 32820.84
"5743" 1992 82 2889 28816.4
"5744" 1992 83 2754 24724.26
"5745" 1992 84 2518 21163.29
"5746" 1992 85 2341 17537.38
"5747" 1992 86 2122 14643.07
"5748" 1992 87 1981 12328.77
"5749" 1992 88 1789 10153.9
"5750" 1992 89 1580 8148.29
"5751" 1992 90 1311 6313.07
"5752" 1992 91 1086 4848.56
"5753" 1992 92 912 3616.65
"5754" 1992 93 660 2661.21
"5755" 1992 94 533 1930.02
"5756" 1992 95 405 1384.69
"5757" 1992 96 360 982.75
"5758" 1992 97 278 687.41
"5759" 1992 98 178 481.93
"5760" 1992 99 136 332.39
"5761" 1993 20 203 200151.33
"5762" 1993 21 206 204886.81
"5763" 1993 22 228 210863.1
"5764" 1993 23 219 213511.88
"5765" 1993 24 227 213038.54
"5766" 1993 25 231 214368.02
"5767" 1993 26 246 221590.9
"5768" 1993 27 248 235106.72
"5769" 1993 28 284 250616.46
"5770" 1993 29 364 261251.35
"5771" 1993 30 349 265170.05
"5772" 1993 31 328 265805.91
"5773" 1993 32 369 265843
"5774" 1993 33 410 263753.11
"5775" 1993 34 404 260283.51
"5776" 1993 35 424 257359.5
"5777" 1993 36 468 252436.04
"5778" 1993 37 438 247037.21
"5779" 1993 38 454 242801.73
"5780" 1993 39 446 236181.72
"5781" 1993 40 445 227989.19
"5782" 1993 41 530 221569.08
"5783" 1993 42 494 217450.52
"5784" 1993 43 503 213898.93
"5785" 1993 44 527 211477.05
"5786" 1993 45 547 211309.92
"5787" 1993 46 651 204922.17
"5788" 1993 47 637 187852.59
"5789" 1993 48 614 173643.2
"5790" 1993 49 722 167228.12
"5791" 1993 50 664 161009.72
"5792" 1993 51 736 152767.24
"5793" 1993 52 786 144918.55
"5794" 1993 53 802 138325.2
"5795" 1993 54 890 133140.45
"5796" 1993 55 939 128651.13
"5797" 1993 56 1021 125249.3
"5798" 1993 57 1117 123506.18
"5799" 1993 58 1169 121631.62
"5800" 1993 59 1352 120342.98
"5801" 1993 60 1406 121088.33
"5802" 1993 61 1630 121564.23
"5803" 1993 62 1757 120096.15
"5804" 1993 63 1902 116623.42
"5805" 1993 64 2029 112492.33
"5806" 1993 65 2255 109116.15
"5807" 1993 66 2306 105841.24
"5808" 1993 67 2536 102438.08
"5809" 1993 68 2673 98721.01
"5810" 1993 69 2694 94322.38
"5811" 1993 70 2798 90315.72
"5812" 1993 71 3154 86536.86
"5813" 1993 72 3180 81542.55
"5814" 1993 73 3191 73960.64
"5815" 1993 74 3072 65027.07
"5816" 1993 75 3015 58829.7
"5817" 1993 76 3170 55179.32
"5818" 1993 77 3206 52360.82
"5819" 1993 78 3417 49398.54
"5820" 1993 79 3377 45160.62
"5821" 1993 80 3252 39545.76
"5822" 1993 81 3181 34395.98
"5823" 1993 82 3119 29803
"5824" 1993 83 3029 25853.23
"5825" 1993 84 2652 21976.76
"5826" 1993 85 2529 18659.29
"5827" 1993 86 2281 15280.05
"5828" 1993 87 2099 12499.57
"5829" 1993 88 1867 10346.27
"5830" 1993 89 1625 8440.57
"5831" 1993 90 1265 6686.62
"5832" 1993 91 1187 5114.24
"5833" 1993 92 903 3820.56
"5834" 1993 93 798 2819.82
"5835" 1993 94 561 2022.38
"5836" 1993 95 457 1428.85
"5837" 1993 96 345 995.86
"5838" 1993 97 264 674.58
"5839" 1993 98 197 460.07
"5840" 1993 99 132 314.76
"5841" 1994 20 205 199847.58
"5842" 1994 21 220 200625.52
"5843" 1994 22 219 205374.79
"5844" 1994 23 217 211507.41
"5845" 1994 24 206 214429.7
"5846" 1994 25 238 213951.73
"5847" 1994 26 221 215412.5
"5848" 1994 27 205 222589.04
"5849" 1994 28 267 236479.41
"5850" 1994 29 312 251899.65
"5851" 1994 30 337 262534
"5852" 1994 31 326 266477.66
"5853" 1994 32 370 266714.13
"5854" 1994 33 363 266523.67
"5855" 1994 34 348 264537.73
